Product,Country,Year,Population,Production (t),production__tonnes__per_capita,Production per capita (kg),Yield (t/ha),Yield (kg/animal),Land Use (ha),area_harvested__ha__per_capita,Land Use per capita (m²),Producing or slaughtered animals,Producing or slaughtered animals per capita,Imports (t),imports__tonnes__per_capita,Imports per capita (kg),Exports (t),exports__tonnes__per_capita,Exports per capita (kg),Domestic supply (t),domestic_supply__tonnes__per_capita,Domestic supply per capita (kg),Food (t),food__tonnes__per_capita,Food per capita (kg),Animal feed (t),feed__tonnes__per_capita,Animal feed per capita (kg),Other uses (t),other_uses__tonnes__per_capita,Other uses per capita (kg),Supply chain waste (t),waste_in_supply_chain__tonnes__per_capita,Supply chain waste per capita (kg),Food supply (kg per capita per year),Food supply (g per capita per day),Food supply (kcal per capita per day),Food supply (Protein g per capita per day),Food supply (Fat g per capita per day)
,Croatia,1994,4819431,750330,0.15568851,155.68851,3.7823,,198381,0.041162744,411.62744000000004,,,15000,0.0031124006,3.1124006,135000,0.028011605,28.011605,646000,0.13404071,134.04071000000002,422000,0.0875622,87.5622,150000,0.031124007,31.124007,0,0,0,28000,0.0058098147,5.8098146999999996,87.663635,240.17434006401,635.84106,18.977108,1.9722847
,Croatia,1995,4807100,876507,0.18233591,182.33590999999998,3.8604999,,227044,0.04723097,472.30969999999996,,,20000,0.0041605127,4.1605127,267000,0.05554284,55.542840000000005,730000,0.1518587,151.8587,424000,0.088202864,88.202864,200000,0.041605126,41.605126,0,0,0,46000,0.009569179,9.569179,88.2369,241.74492908940002,639.0443,19.044497,2.0098188
,Croatia,1996,4758624,741235,0.15576667,155.76667,3.6905,,200852,0.042208,422.08000000000004,,,50000,0.010507239,10.507239,36000,0.007565212,7.565212,792000,0.16643466,166.43466,435000,0.09141298,91.41298,250000,0.052536197,52.536197,0,0,0,50000,0.010507239,10.507239,91.36547,250.31635366122,662.2385,19.740175,2.1293216
,Croatia,1997,4711373,833508,0.17691404,176.91404,4,,208377,0.04422851,442.2851,,,180000,0.038205422,38.205422000000006,22000,0.0046695517,4.6695516999999995,791000,0.1678916,167.8916,430000,0.09126851,91.26850999999999,260000,0.055185612,55.185612,0,0,0,48000,0.010188113,10.188113,91.35873,250.29788790798,659.3301,19.682224,2.0707848
,Croatia,1998,4659937,1020450,0.21898365,218.98365,4.2214,,241734,0.05187495,518.7495,,,55000,0.011802735,11.802735,37000,0.007940021,7.940021000000001,812000,0.17425129,174.25129,409000,0.08776943,87.76943,280000,0.06008665,60.08665,0,0,0,50000,0.010729759,10.729759,87.816895,240.59423047077001,642.205,19.119528,2.0331604
,Croatia,1999,4605329,558217,0.121211104,121.211104,3.2976,,169280,0.036757417,367.57417,,,37000,0.008034171,8.034170999999999,50000,0.010856988,10.856988,686000,0.14895786,148.95786,391000,0.084901646,84.901646,240000,0.05211354,52.11354,0,0,0,28000,0.006079913,6.079913,84.81562,232.37155932011999,640.7464,19.055838,2.0378478
,Croatia,2000,4548438,865260,0.19023234,190.23234,4.7455,,182333,0.040086947,400.86947,,,38000,0.008354517,8.354517000000001,346000,0.07607007,76.07007,754000,0.1657712,165.77120000000002,396000,0.08706286,87.06286,230000,0.05056681,50.56681,0,0,0,63000,0.013850909,13.850909,87.090775,238.60486062765,648.3599,19.273705,2.1152866
,Croatia,2001,4506760,811674,0.18010145,180.10145,4.4047,,184274,0.040888354,408.88354000000004,,,61000,0.013535223,13.535223,299000,0.06634478,66.34478,757000,0.1679699,167.9699,415000,0.09208389,92.08389,230000,0.051034447,51.034447,0,0,0,42000,0.009319333,9.319333,92.13191,252.41618925666003,687.75775,20.376179,2.4273803
,Croatia,2002,4482874,822650,0.18350951,183.50950999999998,4.5919,,179153,0.03996387,399.6387,,,71000,0.015838053,15.838053,235000,0.052421726,52.421726,824000,0.18381065,183.81064999999998,454000,0.10127432,101.27432,250000,0.055767797,55.767797,0,0,0,48000,0.010707417,10.707417,101.337814,277.637843798964,750.3579,22.115812,3.1988943
,Croatia,2003,4461141,506212,0.11347142,113.47142000000001,3.2207,,157175,0.03523202,352.3202,,,74000,0.016587684,16.587684,150000,0.033623684,33.623684000000004,773000,0.17327406,173.27406000000002,458000,0.10266432,102.66432,240000,0.053797897,53.797897,0,0,0,20000,0.0044831582,4.4831582,102.653114,281.24140540676404,764.3119,22.415201,3.3420105
,Croatia,2004,4443351,801424,0.18036477,180.36477000000002,4.9277997,,162634,0.036601655,366.01655,,,133000,0.029932365,29.932364999999997,22000,0.004951218,4.951218,781000,0.17576824,175.76824,464000,0.10442569,104.42569,230000,0.051762734,51.762733999999995,0,0,0,51000,0.011477823,11.477822999999999,104.39148,286.00405193448,773.38025,22.567654,3.792633
,Croatia,2005,4429687,601748,0.13584436,135.84436,4.1144,,146253,0.033016555,330.16555000000005,,,146000,0.03295944,32.95944,23000,0.0051922402,5.1922402,725000,0.16366845,163.66845,465000,0.104973555,104.97355499999999,185000,0.041763674,41.763674,0,0,0,30000,0.0067724874,6.7724874,105.05611,287.82495602586005,776.7989,22.610395,4.0821576
,Croatia,2006,4417562,804601,0.1821369,182.1369,4.5833,,175551,0.03973934,397.3934,,,96000,0.021731444,21.731444,104000,0.023542397,23.542397,726000,0.16434404,164.34404,455000,0.10299799,102.99799,180000,0.040746458,40.746458,0,0,0,47000,0.010639353,10.639353,103.082245,282.41710676487,766.2523,22.184639,4.331853
,Croatia,2007,4405542,812347,0.18439206,184.39206,4.6408,,175045,0.03973291,397.32910000000004,,,90000,0.020428814,20.428814,456000,0.10350599,103.50599000000001,697000,0.15820982,158.20982,426000,0.09669639,96.69639,185000,0.041992564,41.992564,0,0,0,46000,0.010441394,10.441393999999999,96.75078,265.07062748628005,728.9035,20.964653,4.3734207
,Croatia,2008,4393666,858333,0.1953569,195.3569,5.4832997,,156536,0.035627652,356.27652,,,134000,0.030498449,30.498449,77000,0.017525228,17.525228000000002,686000,0.15613385,156.13385,432000,0.09832336,98.32336,180000,0.040968068,40.968068,0,0,0,28000,0.0063728103,6.3728103,98.34065,269.4264356619,743.26086,21.325335,4.544906
,Croatia,2009,4382142,936076,0.21361151,213.61151,5.1896,,180376,0.041161604,411.61604,,,94000,0.021450697,21.450697,338000,0.07713123,77.13122999999999,691000,0.15768544,157.68544,448000,0.10223311,102.23311,170000,0.038793813,38.793813,0,0,0,36000,0.00821516,8.215160000000001,102.25445,280.14917528070004,770.3082,22.156288,4.516627
,Croatia,2010,4368680,681017,0.15588622,155.88621999999998,4.0415,,168507,0.038571604,385.71604,,,95000,0.021745699,21.745699000000002,344000,0.07874232,78.74232,662000,0.15153319,151.53319000000002,455000,0.10415045,104.15045,135000,0.030901782,30.901782,0,0,0,31000,0.007095965,7.0959650000000005,104.08388,285.16131221688,798.35376,23.047003,4.319451
,Croatia,2011,4351838,782499,0.17980886,179.80885999999998,5.2237,,149797,0.03442155,344.2155,,,97000,0.022289433,22.289433000000002,158000,0.036306497,36.306497,722000,0.1659069,165.9069,452000,0.10386416,103.86416,190000,0.043659713,43.659713,0,0,0,39000,0.008961731,8.961731,103.92095,284.71492865970004,796.86975,22.942297,4.5407667
,Croatia,2012,4331592,999681,0.23078835,230.78835,5.3473,,186949,0.04315942,431.59419999999994,,,101000,0.023317061,23.317061,444000,0.102502726,102.502726,656000,0.15144548,151.44548,444000,0.102502726,102.502726,145000,0.03347499,33.474990000000005,0,0,0,22000,0.005078964,5.078964,102.554436,280.971054724536,784.52057,22.382202,5.319626
,Croatia,2013,4308854,998940,0.23183426,231.83426,4.8845997,,204506,0.047461808,474.61808,,,129000,0.029938355,29.938355,455000,0.10559652,105.59652,673000,0.15619002,156.19002,450000,0.10443612,104.43611999999999,160000,0.037132844,37.132844,0,0,0,29000,0.006730328,6.730328,104.45096,286.16701083696,792.51697,22.66041,5.40624
,Croatia,2014,4283968,648917,0.15147568,151.47568,4.1559997,,156139,0.036447283,364.47283,,,229000,0.053455114,53.455113999999995,203000,0.047385976,47.38597600000001,645000,0.15056135,150.56135,449000,0.10480937,104.80937,135000,0.03151284,31.51284,0,0,0,31000,0.007236282,7.236282,104.761566,287.017986170916,774.9078,22.12461,5.7323303
,Croatia,2015,4254821,758638,0.1783008,178.3008,5.3809,,140986,0.03313559,331.3559,,,237000,0.05570152,55.701519999999995,303000,0.071213335,71.213335,691000,0.16240402,162.40402,475000,0.11163807,111.63807,147000,0.034549046,34.549046,0,0,0,35000,0.0082259625,8.2259625,111.59473,305.73898324398,823.7536,23.51876,6.1881003
,Croatia,2016,4223748,969050,0.22942893,229.42893,5.6537,,171400,0.04058007,405.8007,,,248000,0.058715623,58.715623,498000,0.11790476,117.90476,716000,0.1695177,169.5177,480000,0.11364315,113.64314999999999,149000,0.035276726,35.276726000000004,0,0,0,45000,0.010654044,10.654043999999999,113.532196,311.047109218296,837.06696,23.906235,6.387618
,Croatia,2017,4192468,687595,0.16400722,164.00722000000002,5.8083997,,118380,0.028236352,282.36352,,,324000,0.077281445,77.281445,441000,0.10518864,105.18864,578000,0.13786629,137.86629,434000,0.10351898,103.51898,82000,0.019558884,19.558884,0,0,0,32000,0.0076327357,7.6327357,103.63543,283.93268209218,766.2656,21.730814,6.395524
,Croatia,2018,4160488,753060,0.18100281,181.00280999999998,5.4388,,138460,0.03327975,332.79749999999996,,,365000,0.087730095,87.73009499999999,586000,0.14084886,140.84886,534000,0.12835033,128.35033,402000,0.09662328,96.62328000000001,65000,0.015623167,15.623167,0,0,0,34000,0.008172118,8.172118000000001,96.56572,264.56361379272,715.22766,20.148243,6.5229564
,Croatia,2019,4129749,803270,0.1945082,194.5082,5.6113997,,143150,0.034663122,346.63122,,,332000,0.08039229,80.39229,437000,0.10581757,105.81757,569000,0.13778077,137.78077,407000,0.0985532,98.55319999999999,90000,0.021793092,21.793092,,,,37000,0.008959382,8.959382,98.48599,269.82462743874004,729.0443,20.441242,7.090431
,Croatia,2020,4096872,867530,0.21175423,211.75422999999998,5.868,,147840,0.036086068,360.86068,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Cuba,1961,7418523,,,,,,,,,,,394000,0.0531103,53.1103,0,0,0,394000,0.0531103,53.1103,322000,0.043404866,43.404866,50000,0.006739886,6.739885999999999,0,0,0,22000,0.00296555,2.96555,43.355637,118.782565935462,311.5081,8.29378,0.8549276
,Cuba,1962,7574268,,,,,,,,,,,508000,0.06706919,67.06919,0,0,0,508000,0.06706919,67.06919,401000,0.05294241,52.94241,79000,0.010430051,10.430050999999999,0,0,0,27000,0.003564701,3.564701,52.95667,145.08676567242,380.65063,10.131012,1.042609
,Cuba,1963,7736355,,,,,,,,,,,622000,0.08039962,80.39962,0,0,0,622000,0.08039962,80.39962,513000,0.066310294,66.310294,79000,0.010211527,10.211527,0,0,0,30000,0.003877795,3.877795,66.36888,181.83254612688003,476.5955,12.702648,1.3096529
,Cuba,1964,7902291,,,,,,,,,,,520000,0.0658037,65.8037,0,0,0,520000,0.0658037,65.8037,405000,0.05125096,51.25096,89000,0.011262557,11.262557,0,0,0,26000,0.003290185,3.290185,51.192074,140.252256131724,367.5581,9.794979,1.0051186
,Cuba,1965,8067660,,,,,,,,,,,586000,0.07263568,72.63568,0,0,0,586000,0.07263568,72.63568,496000,0.061480034,61.480034,61000,0.007561052,7.561052,0,0,0,29000,0.0035945987,3.5945986999999997,61.515274,168.534995574924,441.57736,11.768825,1.2123665
,Cuba,1966,8230454,,,,,,,,,,,624000,0.07581599,75.81599,0,0,0,624000,0.07581599,75.81599,531000,0.06451649,64.51648999999999,64000,0.0077759987,7.7759987,0,0,0,29000,0.0035234995,3.5234995,64.50198,176.71775165748002,463.1215,12.3466215,1.2711205
,Cuba,1967,8390964,,,,,,,,,,,712000,0.08485318,84.85318,0,0,0,712000,0.08485318,84.85318,570000,0.067930214,67.930214,109000,0.012990165,12.990165,0,0,0,33000,0.003932802,3.932802,67.896866,186.01880909871602,487.51013,12.990421,1.3394217
,Cuba,1968,8550289,,,,,,,,,,,700000,0.08186858,81.86858,0,0,0,700000,0.08186858,81.86858,585000,0.06841874,68.41874,83000,0.009707274,9.707274,0,0,0,32000,0.0037425635,3.7425635,68.36439,187.29969675714,490.98773,13.086447,1.3480024
,Cuba,1969,8709654,,,,,,,,,,,745000,0.08553727,85.53726999999999,0,0,0,745000,0.08553727,85.53726999999999,590000,0.067740925,67.74092499999999,120000,0.013777815,13.777815,0,0,0,35000,0.0040185293,4.0185293,67.710365,185.50784745999,486.66513,12.958075,1.3371001
,Cuba,1970,8869642,,,,,,,,,,,732000,0.082528695,82.528695,0,0,0,732000,0.082528695,82.528695,588000,0.066293545,66.293545,108000,0.012176366,12.176366,0,0,0,36000,0.0040587885,4.0587885,66.33297,181.73416256622002,476.54404,12.69474,1.3068116
,Cuba,1971,9025715,,,,,,,,,,,882000,0.09772079,97.72079000000001,0,0,0,882000,0.09772079,97.72079000000001,702000,0.07777777,77.77776999999999,138000,0.0152896475,15.2896475,0,0,0,42000,0.004653371,4.653371,77.823784,213.215844443184,559.1834,14.888626,1.5330863
,Cuba,1972,9169294,,,,,,,,,,,904000,0.09858993,98.58993000000001,0,0,0,904000,0.09858993,98.58993000000001,654000,0.07132501,71.32500999999999,206000,0.022466289,22.466289,0,0,0,44000,0.0047986247,4.7986247,71.368935,195.53132681180998,512.8012,13.651732,1.4074966
,Cuba,1973,9297927,,,,,,,,,,,873000,0.0938919,93.8919,0,0,0,873000,0.0938919,93.8919,688000,0.07399499,73.99499,144000,0.0154873235,15.4873235,0,0,0,42000,0.004517136,4.517136,73.95729,202.62271030254,530.945,14.151955,1.4605923
,Cuba,1974,9413106,,,,,,,,,,,957000,0.10166676,101.66676,0,0,0,957000,0.10166676,101.66676,695000,0.07383323,73.83323,216000,0.02294673,22.94673,0,0,0,46000,0.0048868037,4.8868037,73.8324,202.28054592240002,530.41364,14.131169,1.4546793
,Cuba,1975,9514307,,,,,,,,,,,951000,0.09995473,99.95473000000001,0,0,0,951000,0.09995473,99.95473000000001,669000,0.07031516,70.31516,236000,0.024804749,24.804749,0,0,0,46000,0.0048348242,4.8348242,70.31152,192.63429944352,504.9177,13.451246,1.3887717
,Cuba,1976,9600861,,,,,,,,,,,1038000,0.1081153,108.11529999999999,0,0,0,1038000,0.1081153,108.11529999999999,749000,0.07801384,78.01384,241000,0.025101915,25.101914999999998,0,0,0,48000,0.0049995515,4.9995515,77.985374,213.65855676752398,559.66565,14.9211035,1.5408201
,Cuba,1977,9672548,,,,,,,,,,,1208000,0.12488953,124.88953,0,0,0,1208000,0.12488953,124.88953,715000,0.07392054,73.92054,435000,0.04497264,44.97264,0,0,0,58000,0.0059963516,5.9963516,73.91425,202.5047924955,530.87585,14.143409,1.4541816
,Cuba,1978,9729986,,,,,,,,,,,1124000,0.11551918,115.51918,0,0,0,1124000,0.11551918,115.51918,710000,0.0729703,72.97030000000001,360000,0.036999024,36.999024,0,0,0,54000,0.0055498537,5.5498537,72.939865,199.83524457699,523.92163,13.961264,1.4370422
,Cuba,1979,9774711,,,,,,,,,,,1294000,0.13238244,132.38244,0,0,0,1294000,0.13238244,132.38244,751000,0.076830916,76.830916,483000,0.049413227,49.413227,0,0,0,61000,0.0062405937,6.2405937,76.78012,210.35649104712,551.07263,14.6919365,1.5101991
,Cuba,1980,9809115,,,,,,,,,,,1288000,0.13130644,131.30644,0,0,0,1288000,0.13130644,131.30644,765000,0.077988684,77.988684,456000,0.046487376,46.487376,0,0,0,67000,0.0068303817,6.830381699999999,78.035385,213.79557320451002,560.47516,14.929293,1.5540903
,Cuba,1981,9848561,,,,,,,,,,,1341000,0.13616203,136.16203,0,0,0,1341000,0.13616203,136.16203,813000,0.08255013,82.55013,454000,0.046098106,46.098106,0,0,0,74000,0.007513788,7.513788000000001,82.55263,226.17158677938,606.2961,16.151165,1.6663104
,Cuba,1982,9908882,,,,,,,,,,,1278000,0.1289752,128.9752,0,0,0,1278000,0.1289752,128.9752,741000,0.074781395,74.781395,462000,0.046624836,46.624836,0,0,0,75000,0.007568967,7.568967000000001,74.8066,204.94958699160003,549.2232,14.632589,1.5133705
,Cuba,1983,9984591,,,,,,,,,,,1437000,0.14392176,143.92176,0,0,0,1437000,0.14392176,143.92176,793000,0.079422385,79.42238499999999,559000,0.05598627,55.98627,0,0,0,85000,0.008513118,8.513118,79.44361,217.65372385086002,583.439,15.535063,1.598463
,Cuba,1984,10065537,,,,,,,,,,,1479000,0.14693701,146.93701000000001,0,0,0,1479000,0.14693701,146.93701000000001,815000,0.08096935,80.96934999999999,578000,0.057423662,57.423662,0,0,0,86000,0.008544005,8.544005,80.95507,221.79471011082003,585.8656,15.623083,1.6141195
,Cuba,1985,10149048,,,,,,,,,,,1498000,0.14760005,147.60005,0,0,0,1498000,0.14760005,147.60005,800000,0.07882512,78.82512,610000,0.060104158,60.104158,0,0,0,89000,0.008769295,8.769295,78.823685,215.95529921031,574.04095,15.301126,1.5818459
,Cuba,1986,10235476,,,,,,,,,,,1451000,0.14176185,141.76184999999998,0,0,0,1451000,0.14176185,141.76184999999998,817000,0.079820424,79.820424,549000,0.05363698,53.63698,0,0,0,86000,0.008402149,8.402149,79.78671,218.59372384146002,585.04285,15.601143,1.6118528
,Cuba,1987,10326905,,,,,,,,,,,1487000,0.1439928,143.99280000000002,0,0,0,1487000,0.1439928,143.99280000000002,811000,0.078532726,78.532726,587000,0.056841813,56.841812999999995,0,0,0,88000,0.00852143,8.52143,78.577515,215.28086086089002,583.67883,15.5680895,1.6036228
,Cuba,1988,10425438,,,,,,,,,,,1393000,0.1336155,133.6155,0,0,0,1393000,0.1336155,133.6155,830000,0.07961296,79.61296,481000,0.04613715,46.13715,0,0,0,83000,0.0079612965,7.9612964999999996,79.58464,218.04010740863998,583.34814,15.5459795,1.6054538
,Cuba,1989,10527187,,,,,,,,,,,1344000,0.12766944,127.66944,0,0,0,1344000,0.12766944,127.66944,768000,0.07295396,72.95396,498000,0.047306083,47.306083,0,0,0,79000,0.007504379,7.504379,72.91904,199.77818978304,530.82825,14.148767,1.4567842
,Cuba,1990,10626679,,,,,,,,,,,1304000,0.12271002,122.71002,0,0,0,1304000,0.12271002,122.71002,785000,0.07387068,73.87068,444000,0.041781634,41.781634,0,0,0,76000,0.007151811,7.151811,73.84113,202.30446373038004,527.7217,14.065928,1.4464961
,Cuba,1991,10713809,,,,,,,,,,,1479000,0.13804615,138.04615,0,0,0,1479000,0.13804615,138.04615,693000,0.06468288,64.68288,701000,0.065429576,65.429576,0,0,0,85000,0.0079336865,7.9336865,64.69557,177.24813521382,459.76038,12.256952,1.266585
,Cuba,1992,10783745,,,,,,,,,,,943000,0.08744643,87.44643,0,0,0,943000,0.08744643,87.44643,507000,0.047015205,47.015204999999995,383000,0.03551642,35.51642,0,0,0,53000,0.004914805,4.914805,47.017483,128.815020629658,344.17636,9.168059,0.947732
,Cuba,1993,10840934,,,,,,,,,,,907000,0.08366438,83.66438,0,0,0,907000,0.08366438,83.66438,454000,0.04187831,41.87831,402000,0.037081677,37.081677,0,0,0,51000,0.0047043916,4.7043916,41.926647,114.86752487872201,304.46732,8.115801,0.83853287
,Cuba,1994,10887204,,,,,,,,,,,986000,0.09056503,90.56503000000001,0,0,0,986000,0.09056503,90.56503000000001,471000,0.043261796,43.261796,457000,0.041975882,41.975882,0,0,0,58000,0.005327355,5.327355,43.237396,118.45861799349599,313.7634,8.363692,0.859352
,Cuba,1995,10926708,,,,,,,,,,,839000,0.076784335,76.784335,0,0,0,839000,0.076784335,76.784335,479000,0.04383754,43.837540000000004,310000,0.02837085,28.37085,0,0,0,50000,0.0045759436,4.5759436,43.871235,120.19516318161,322.15594,8.57415,0.88042617
,Cuba,1996,10963036,,,,,,,,,,,855000,0.07798935,77.98935,0,0,0,855000,0.07798935,77.98935,510000,0.04651996,46.51996,296000,0.02699982,26.99982,0,0,0,49000,0.0044695647,4.4695647,46.496063,127.386472698738,339.55548,9.044796,0.9315239
,Cuba,1997,10998130,,,,,,,,,,,981000,0.08919698,89.19698,0,0,0,981000,0.08919698,89.19698,551000,0.050099425,50.099425000000004,373000,0.033914857,33.914857,0,0,0,57000,0.0051826993,5.1826993,50.097565,137.25360136719002,360.8468,9.6225815,0.9923287
,Cuba,1998,11033762,,,,,,,,,,,1139000,0.10322862,103.22861999999999,0,0,0,1046000,0.09479994,94.79993999999999,559000,0.050662685,50.662684999999996,424000,0.03842751,38.42751,0,0,0,64000,0.005800379,5.8003789999999995,50.65845,138.7902725847,368.00577,9.796775,1.0127679
,Cuba,1999,11070093,,,,,,,,,,,1050000,0.09485015,94.85015,0,0,0,1042000,0.09412748,94.12748,582000,0.052574083,52.574083,398000,0.035952725,35.952725,0,0,0,61000,0.0055103423,5.5103423000000005,52.601177,144.11281225750201,380.09238,10.109054,1.1232282
,Cuba,2000,11105799,,,,,,,,,,,1118000,0.100668125,100.668125,0,0,0,1087000,0.097876795,97.876795,624000,0.056186862,56.186862,401000,0.03610726,36.107260000000004,0,0,0,62000,0.005582669,5.582669,56.192455,153.95192996733002,406.1743,10.801228,1.2736824
,Cuba,2001,11139130,,,,,,,,,,,1072000,0.09623732,96.23732,0,0,0,1051000,0.094352074,94.35207399999999,649000,0.05826308,58.26308,343000,0.030792352,30.792351999999998,0,0,0,59000,0.0052966434,5.296643400000001,58.23693,159.55323128118002,419.34604,11.165841,1.3342829
,Cuba,2002,11170054,,,,,,,,,,,905000,0.0810202,81.0202,0,0,0,915000,0.08191545,81.91545,661000,0.05917608,59.17608,207000,0.018531691,18.531691,0,0,0,47000,0.004207679,4.207679,59.16133,162.08583399558,426.59598,11.3323965,1.3952197
,Cuba,2003,11199215,,,,,,,,,,,973000,0.086881086,86.881086,11000,0.0009822117,0.9822117,948000,0.08464879,84.64879,697000,0.062236506,62.236506,202000,0.018036978,18.036977999999998,0,0,0,49000,0.004375307,4.375307,62.198753,170.407540761678,447.8632,11.929629,1.4861828
,Cuba,2004,11225296,,,,,,,,,,,804000,0.071623944,71.623944,4000,0.00035633805,0.35633805,914000,0.081423245,81.42324500000001,578000,0.051490847,51.490847,291000,0.025923593,25.923593,0,0,0,44000,0.0039197183,3.9197182999999995,51.48788,141.06268352088,371.5724,9.861732,1.315567
,Cuba,2005,11246113,,,,,,,,,,,847000,0.07531491,75.31491,2000,0.00017783922,0.17783922,886000,0.078782775,78.782775,562000,0.04997282,49.97282,276000,0.024541812,24.541812,0,0,0,49000,0.004357061,4.357061,49.93291,136.80249178266,360.4648,9.568885,1.2551004
,Cuba,2006,11260636,,,,,,,,,,,835000,0.07415212,74.15212,0,0,0,832000,0.0738857,73.8857,631000,0.05603591,56.03591,155000,0.013764764,13.764764000000001,1000,0.00008880493,0.08880492999999999,44000,0.003907417,3.9074169999999997,56.06023,153.58966969698,403.44098,10.738354,1.3749108
,Cuba,2007,11269890,,,,,,,,,,,818000,0.07258278,72.58278,0,0,0,820000,0.07276025,72.76025,569000,0.050488513,50.488513,205000,0.018190062,18.190062,1000,0.00008873201,0.08873201,45000,0.0039929403,3.9929403,50.503487,138.365716424562,366.03995,9.687523,1.3939604
,Cuba,2008,11276607,,,,,,,,,,,870000,0.07715087,77.15087,0,0,0,870000,0.07715087,77.15087,635000,0.056311265,56.311265,183000,0.016228287,16.228287,1000,0.00008867916,0.08867915999999999,52000,0.004611316,4.6113159999999995,56.276615,154.18250530749,405.6965,10.75847,1.422442
,Cuba,2009,11283184,,,,,,,,,,,793000,0.07028158,70.28157999999999,0,0,0,793000,0.07028158,70.28157999999999,555000,0.049188245,49.188245,186000,0.01648471,16.48471,1000,0.000088627465,0.088627465,51000,0.004520001,4.520001,49.215355,134.83658769273,354.18246,9.424855,1.1205773
,Cuba,2010,11290420,,,,,,,,,,,860000,0.07617077,76.17077,1000,0.00008857066,0.08857066000000001,860000,0.07617077,76.17077,696000,0.061645184,61.645184,120000,0.0106284795,10.6284795,0,0,0,39000,0.0034542559,3.4542559,61.636303,168.866581872978,447.43243,11.871873,1.5113273
,Cuba,2011,11298713,,,,,,,,,,,826000,0.07310567,73.10567,1000,0.00008850566,0.08850566,826000,0.07310567,73.10567,654000,0.0578827,57.8827,127000,0.011240218,11.240218,0,0,0,40000,0.0035402263,3.5402263,57.89206,158.60838197556,419.69507,11.158717,1.3028448
,Cuba,2012,11309292,,,,,,,,,,,757000,0.066936105,66.936105,2000,0.00017684573,0.17684573,755000,0.066759266,66.759266,598000,0.052876875,52.876875,115000,0.01016863,10.16863,0,0,0,38000,0.003360069,3.3600689999999998,52.86443,144.83405334618,383.21985,10.172745,1.2840352
,Cuba,2013,11321583,,,,,,,,,,,787000,0.06951325,69.51325,4000,0.0003533075,0.3533075,782000,0.06907161,69.07161,620000,0.05476266,54.76266,119000,0.010510897,10.510897,0,0,0,39000,0.003444748,3.444748,54.75277,150.00758754102,398.63684,10.573842,1.3553653
,Cuba,2014,11332030,,,,,,,,,,,814000,0.07183179,71.83179000000001,0,0,0,813000,0.07174355,71.74355,639000,0.056388836,56.388836,129000,0.011383662,11.383662,0,0,0,39000,0.0034415722,3.4415722,56.405136,154.534617632736,416.07895,11.005637,1.4368194
,Cuba,2015,11339888,,,,,,,,,,,838000,0.073898435,73.89843499999999,0,0,0,836000,0.07372207,73.72207,676000,0.059612583,59.612582999999994,114000,0.01005301,10.053009999999999,0,0,0,40000,0.0035273717,3.5273716999999998,59.631607,163.374264119682,439.42233,11.624719,1.5479649
,Cuba,2016,11342012,,,,,,,,,,,832000,0.07335559,73.35558999999999,0,0,0,829000,0.07309109,73.09109,662000,0.05836707,58.36707,120000,0.010580134,10.580134,0,0,0,40000,0.0035267111,3.5267111,58.38388,159.95583401688,428.73477,11.36297,1.4690912
,Cuba,2017,11336405,,,,,,,,,,,863000,0.07612643,76.12643,,,,858000,0.07568537,75.68537,685000,0.0604248,60.4248,125000,0.011026423,11.026423000000001,0,0,0,41000,0.003616667,3.616667,60.43383,165.57213533058,444.10162,11.742687,1.6203709
,Cuba,2018,11328243,,,,,,,,,,,727000,0.06417588,64.17588,0,0,0,725000,0.06399933,63.99932999999999,620000,0.054730464,54.730464,65000,0.0057378714,5.7378714,0,0,0,33000,0.0029130732,2.9130732,54.747112,149.992086171312,404.34796,10.689199,1.5413264
,Cuba,2019,11316699,,,,,,,,,,,739000,0.06530173,65.30173,0,0,0,736000,0.06503663,65.03663,624000,0.055139754,55.139753999999996,70000,0.0061855493,6.1855493,0,0,0,36000,0.0031811397,3.1811397,55.11928,151.01172451728002,407.58627,10.75547,1.6223335
,Cyprus,1961,594777,45720,0.076869145,76.869145,0.57919997,,78930,0.1327052,1327.052,,,43000,0.072296,72.29599999999999,0,0,0,91000,0.15299852,152.99851999999998,66000,0.11096596,110.96596,13000,0.021856932,21.856932,1000,0.0016813024,1.6813024,1000,0.0016813024,1.6813024,111.446945,305.33409283707,865.7766,26.254143,4.6290965
,Cyprus,1962,601109,66040,0.1098636,109.8636,0.9679,,68228,0.11350354,1135.0354,,,61000,0.1014791,101.4791,0,0,0,96000,0.15970482,159.70481999999998,66000,0.10979706,109.79706,19000,0.031608243,31.608243,1000,0.0016635918,1.6635917999999998,1000,0.0016635918,1.6635917999999998,109.75201,300.69043534926,853.86176,25.865858,4.5673914
,Cyprus,1963,607079,64008,0.10543603,105.43603,0.9474,,67559,0.11128535,1112.8535,,,13000,0.021414017,21.414017,0,0,0,88000,0.14495642,144.95642,67000,0.11036455,110.36455000000001,11000,0.018119553,18.119553,1000,0.0016472321,1.6472321,1000,0.0016472321,1.6472321,110.04374,301.48969561524,854.9859,25.916164,4.608165
